1024, 0.0078125, 0.00684485
2048, 0.00976562, 0.0029386
4096, 0.00390625, 0.00194422
8192, 0.000976562, 8.90891e-06
16384, 0.000244141, 0.000479372
32768, 0.000610352, 0.000357302
65536, 0.0012207, 5.21262e-05
131072, 0.00100708, 0.000662478
262144, 0.000259399, 0.000158938
524288, 3.05176e-05, 2.92381e-05
1.04858e+06, 4.19617e-05, 1.39793e-05
2.09715e+06, 7.82013e-05, 3.49601e-05
4.1943e+06, 1.04904e-05, 4.14054e-06
8.38861e+06, 4.29153e-06, 1.10467e-06
1.67772e+07, 5.96046e-06, 1.0411e-06
