1024, 0.0507353, 0.0263761
2048, 0.0362121, 0.00489172
4096, 0.0256165, 0.00391516
8192, 0.0178477, 0.0376066
16384, 0.0127234, 0.019296
32768, 0.00902458, 0.0122159
65536, 0.00639192, 0.00837073
131072, 0.00452445, 0.00595984
262144, 0.00320366, 0.00274023
524288, 0.00226737, 0.00061926
1.04858e+06, 0.00160264, 0.00154623
2.09715e+06, 0.00113351, 0.000991193
4.1943e+06, 0.000801429, 0.00123057
8.38861e+06, 0.000566842, 0.000622598
1.67772e+07, 0.000400793, 0.000769226
